,movie_title,review_dates,rev_titles,rev_text,grid_cats,csm_stars,reveiwer_classification,reviewer_age,csm_min_age,reviewer_min_age,reviewer_stars
1005,Twilight: New Moon,2009-11-22,"perfect for 10 plus, if their mature.","Omg parents no a days are like oh my gawd my child cant hear the word h*ll used without thinking its ok! parents need to chill, they have no idea about stuff that goes on at school, and trust me the language at school is waaay worse. and kissing isnt bad, kids may wince thou. i think its a great movie and if their mature enough theres nothing to worry about.Show less",,3,Teen,15,13,10,5
1006,Twilight: New Moon,2009-11-22,AWESOME,WOW IT WAS THE BEST but there were some scenes where it seemed Bella was being suicidal to see Edward again but other than that WOW!!!!,"['Violence & scariness', 'Sexy stuff']",3,Kid,12,13,9,5
1007,Twilight: New Moon,2009-11-22,,in a guys point of view it was better because it has much more action. i personaly hated 150% HATED the first twlight but this one was pretty good.,"['Violence & scariness', 'Positive role models']",3,Kid,11,13,10,3
1008,Twilight: New Moon,2009-11-21,,Very well done!  New Moon is definitely has stepped up a notch from Twilight.,"['Violence & scariness', 'Sexy stuff', 'Language']",3,Teen,13,13,13,5
1009,Twilight: New Moon,2009-11-21,,I love all the books and this was better than the first movie. I recommened it for teens and mature tweens.,['Violence & scariness'],3,Teen,13,13,12,4
1010,Twilight: New Moon,2009-11-21,"Serious Twilight Fan, not trend follower","As a fan of the Twilight Saga, I, of course, read all the books. I was oh, so hoping that New Moon would come and take away all my horrible memories of Twilight the movie. I'm happy to say that it did not disappoint. Thank you Chris Weitz! The acting improved drastically. I don't love Robert Pattinson, but I don't hate him with passion like I did before. All the other vampires were fantastic. Kristen Stewart portrayed Bella much better and Taylor Lautner was great as Jacob. The clan did good. The effects, such as the vampire speed, improved so much as well. There was no more blue tint in all the colors. The movie followed the book very closely, which I thought was great. They fit so many details such a short time. And the ending! It leaves you screaming for the next movie. Overall, it wasn't the best, but it was an amazing improvement to Twilight. I hope to see an even better Eclipse next year.Show less",,3,Teen,14,13,12,4
1011,Twilight: New Moon,2009-11-21,Disgusting,"Hate it to the highest degree. It's too popular for something so horrible. It's got TV shows about it, commercials centered around it, and products everywhere. It won't change how horribly unrealistic and ridiculous this movie/book is. I actually wrote a three-page essay for school on how bad it is.Show less",,3,Teen,14,13,11,1
1012,Twilight: New Moon,2009-11-21,,Great Movie!!!!!!!!I loved it.It had alot of humor.The good role model is Edward(even though he leave and put Bella in a big depression).It goes real fast at parts and it helps if you read the book.Little kids would need an adult to explain some things.,['Positive role models'],3,Kid,11,13,7,5
1013,Twilight: New Moon,2009-11-21,A kids eye-view of New Moon for children and tweens,"I really enjoyed this movie. It's very good compared to Twilight (the first movie to the Twilight Saga). Although this intense romance/action movie is very captivating, it does have one or two suggestive themes for tweens and very mature themes for ages nine and younger. The heroine, Bella is depressed throughout the movie and does some very dangerous things just to make herself feel better. Also, one of the last few scenes are very scary when bad vampires try to kill Bella and her true love. A definite nightmare maker for younger children. Very fun for eleven and up. Iffy for ten year olds. Great ending. Must see it!Show less",['Violence & scariness'],3,Kid,11,13,11,4
1014,Twilight: New Moon,2009-11-21,Oh...my...gosh....,"I went with a HUGE group of friends last night at the movies. I had the best time EVER! The movie was absoloutley amazing! The ending was so adorable and a big shocker! For those of you who haven't seen the ending I won't give it away. So let's just say I have a new Favorite Movie! Haha, Jacob and Edward were totally hot. I love how they put in more comedy than Twilight. This movie shows a little more action, gets straight to the point. If you're looking for a good movie to watch with friends then THIS IS THE ONE!!! Go and see it! Absoloutley positively 100% without a doubt AMAZING MOVIE!Show less","['Sexy stuff', 'Positive Messages', 'Positive role models']",3,Teen,14,13,11,5
1015,Twilight: New Moon,2009-11-20,"Don't Break Your Back Fer This, Kiddo;;;","it's not amazing, really. but it was purdy good (:",['Sexy stuff'],3,Kid,12,13,11,3
1016,Twilight: New Moon,2009-11-20,perfect fo any!,Awesomness i love it,['Positive role models'],3,Kid,12,13,10,5
1017,Twilight: New Moon,2009-11-20,AWESOME!!!! :),LOVE IT!!!!! i have read the books and watched Twilight. i think that  they are awesome and so does me mom! :) If you are little (like 5) you probably shouldn't watch it.!!!,,3,Teen,15,13,12,4
1018,Twilight: New Moon,2009-11-20,awsome,WANT 2 C......dad.....,"['Sexy stuff', 'Positive Messages', 'Positive role models']",3,Kid,12,13,12,5
1019,Twilight: New Moon,2009-11-20,,AWSOOME moviee.!,['Positive Messages'],3,Teen,17,13,13,5
1020,Twilight: New Moon,2009-11-19,Really look into the Movie!!!!!!,"I will admit the preview looks really good, but I know that this movie is not appropriate for 10yr or under and maybe iffy for kids between 11 and 13. This is just my opinion, but it also depends on what you are allowed to watch.",['Sexy stuff'],3,Teen,13,13,10,1
1021,Twilight: New Moon,2009-11-19,BAD!!!!!!,SUCKISH!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,"['Violence & scariness', 'Sexy stuff', 'Language', 'Consumerism', 'Drinking, Drugs & Smoking']",3,Kid,11,13,17,1
1022,Twilight: New Moon,2009-11-17,theres nothing wron with twighlight,there is nothing rong with this movie any age 12 and above is perfect for this movie it has no nuditey just alot of fighting there is no curseing or perfanity in this movie its perfect for your tween,['Positive role models'],3,Teen,14,13,12,5
1023,Twilight: New Moon,2009-11-17,good for anyone :D,looks like an wsome movie saw the first vid and liked it jacob looks like my brother zach besides the fact my brother has a tattoo on his chest hee hee,,3,Teen,15,13,14,4
1024,Twilight: New Moon,2009-11-17,,,"['Positive Messages', 'Positive role models']",3,Teen,13,13,12,5
1025,Twilight: New Moon,2009-11-17,,LOVE THE MOVIES AND THE BOOKS GREAT,"['Violence & scariness', 'Consumerism']",3,Teen,17,13,14,5
1026,Twilight: New Moon,2009-11-17,,i love twilight. i am reading twilight and it is so good. i cant wait to start reding new moon. i cant wait until new moon comes out friday.,,3,Teen,13,13,13,5
1027,Twilight: New Moon,2009-11-16,Uh- NO!,"I'm sorry, crappy story, crappy actors, unless you are a screaming 13-year old, don't even think about it.",,3,Teen,14,13,11,1
1028,Twilight: New Moon,2009-11-16,,ahhhhhhhhh this movie looks soooooooooooooo atupid the only reason i would waste my time and money on it is because taylor lautner is in it and he is a sexyyyy beast but it still looks horrible and I have read all the books,"['Violence & scariness', 'Sexy stuff']",3,Teen,17,13,12,2
1029,Twilight: New Moon,2009-11-15,,,"['Language', 'Positive Messages']",3,Kid,12,13,12,5
1030,Twilight: New Moon,2009-11-15,PARENTS LOOK HERE!!!!!!!!!!,"okay cmratcli just saying seeing taylor lautner shirtless is disturbing in the first place but what happens when a 7 year old sees that and starts to obses with it. they will say i will mary him one day and that is saying men with muscels are better then the men with heart, women who are beutiful then smart that is just stareotipical not saying beutiful or stron men/women are bad but sends a message not for young people. there is violence blood and minor teen drinking. So it really so far it looks more teen like movie that should be for teens and this is a movie with teens there is going to be suggestive themes sexual to drugs. so looks like a teen-preteen movieShow less","['Violence & scariness', 'Sexy stuff', 'Drinking, Drugs & Smoking', 'Positive role models']",3,Teen,13,13,12,3
1031,Twilight: New Moon,2009-11-13,,"No concerns, just that New Moon takes a plunge into being more in-depth into the story, and your 8 year-old who loves twilight, may not like this sequel. I highly reccomed reading the books, just so you can get a better look at the movie.Now, you pre-teen wil enjoy more of this, just because kids normally don't enjoy ""romance"" at age 10 or so. 12and up is perfect, mostly because they won't be sqwirming in their seats.Although, after watching a small exclusive sneak peek, one kissing scene looked a little too sexual for 10 and below.Show less",,3,Teen,13,13,12,5
1032,Twilight: New Moon,2009-11-13,Totally not worth it...,I've never been a Twilight fan. I don't know they made 4 books about the same fictitious story. It's all the same.,['Sexy stuff'],3,Kid,10,13,12,2
1033,Twilight: New Moon,2009-11-13,,this movie is going to be so awsme!!!!!!!!!!!i love robert pattinson! and he looks so hot + the movie is  going to be movie of the year and the trailers are fantastic!!!!!!!!!,"['Positive Messages', 'Positive role models']",3,Teen,17,13,10,5
1034,Twilight: New Moon,2009-11-12,"Fabulous movie, cant wait to see it!","The book is absolutely fabulous. I'm sure the movie will be spectacular, especially since the wolves have joined in and the Volturi to spice it up a bit. I truly cannot wait to see this move. There may be slight violent scenes and this movie is mostly romantic. I was a little depressed while reading the book, so it may be a teeny bit sad. I recommend everyone to see the movie, if you liked Twilight (and thought the acting stunk) be in line to get your ticket for New Moon! =)Show less","['Violence & scariness', 'Positive Messages', 'Positive role models']",3,Teen,14,13,10,5
1035,Twilight: New Moon,2009-11-11,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,"OMG I CAN'T WAIT TO SEE THIS!!!!!!!!!!!!
this is THE movie of the year and i can NOT wait! this movie will be fine for 11 and up at least!","['Violence & scariness', 'Positive Messages', 'Positive role models']",3,Kid,12,13,11,5
1036,The Lizzie McGuire Movie,2020-10-07,Great and entertaining!,"I think this was a great and entertaining movie! People are saying this movie isn’t anywhere near as good as the series, but I think it is just fine!",['Positive role models'],3,Kid,12,8,9,4
1037,The Lizzie McGuire Movie,2020-06-24,Amazing,"Set just before she goes to high school really cool

I own it and watch it every school holidays","['Positive Messages', 'Positive role models']",3,Teen,14,8,9,5
1038,The Lizzie McGuire Movie,2016-02-06,"Cute,Girly Movie",I think the movie is great. I especially like the little cartoons. Its funny in some parts too,"['Positive Messages', 'Positive role models', 'Consumerism']",3,Kid,11,8,8,4
1039,The Lizzie McGuire Movie,2011-08-27,Overall....,Cute; some flirting for older kids (8+) and some inappropriate outfits and Lizzy lies about being sick,,3,Teen,14,8,9,3
1040,The Lizzie McGuire Movie,2011-01-14,,love the show and movie and hilary duff,"['Positive Messages', 'Positive role models']",3,Teen,15,8,10,5
1041,The Lizzie McGuire Movie,2010-10-22,Surprisingly not that bad...,"I've never seen the show, but I've seen the movie and I actually used to like it.  At least it's better than the newer Disney movies...",,3,Teen,14,8,8,4
1042,The Lizzie McGuire Movie,2010-06-17,awesome movie,my rating is PG for 2 scenes where alcohol is shown skimpy outfits and a teen kiss and bad role models,"['Sexy stuff', 'Positive Messages']",3,Kid,11,8,6,4
1043,The Lizzie McGuire Movie,2009-11-17,GIRLY GIRL LIZZY SHOOTS SHE MISSES!!!!!!,"Every time this movie comes on Disney Channel i go ""ow not again! This movie stinks!!"" This movie is really boring! And lizzy is WAY TO MUCH of a girly girl who goes head over heels for a rich famouse person from rome. It's like her trying to shoot a winning goal at a soccer game she shoots for the best but misses by miles!Show less",['Sexy stuff'],3,Kid,12,8,7,1
1044,The Lizzie McGuire Movie,2009-06-23,Why PG?,This is awesome I loved watching it when I was like 7 but why is it PG? There is nothing inappropriate in it except for one kiss!!!,['Sexy stuff'],3,Kid,11,8,6,5
1045,The Lizzie McGuire Movie,2009-04-28,LIZZIE,i like lizzie she rocks,['Consumerism'],3,Teen,13,8,5,4
1046,The Lizzie McGuire Movie,2009-04-16,An okay move,"This movie is ok. Can be pretty frustrating. Almost the entire movie is wasted on Lizzie liking a guy who turned out to be using her the entire time. Plot at times can be slow to get to the point. Still enjoable, but not enjoyable to the fact i'd watch it again and again. The kiss between Gordo and Lizzie was pointless, they were just friends and this didn't show any romance between them, plus it was straight after Lizzie had a crush on somebody else, this frustrated me. Generally an ok movie. Enjoyabe at times, frustrating other times.Show less",,3,Teen,14,8,5,3
1047,The Lizzie McGuire Movie,2009-02-04,Um...,"This film has the worst plot ever. I only saw this film because of Hillary Duff, whi is a great singer.",,3,Teen,14,8,2,2
1048,The Lizzie McGuire Movie,2008-04-09,A great kids movie for kids ages 6-12!,"Lizzie Mcguire is a funny, charming movie that is appropriate for almost all kids! It's about a girl(named Lizzie), who goes to Rome on a class field trip. While there, she meets Paulo, an italian pop star who needs a new singing partner because his old one just left him. Lizzie and Isabella, his old partner, are almost identical but they've never met! Paulo says that Lizzie can replace her, and she decideds to give it a try! Then, a minute before her first big performence, she realizes that Paulo is just trying to make Isabella look bad. So, after paying Paulo back with the help of some friends, she returns to her nomal life, which doesn't seem so boring after all.Show less",,3,Teen,15,8,not rated for age,5
1049,The Lizzie McGuire Movie,2008-04-09,"It was okay, it wasn't realistic at all, but it's a fun movie","The movie will ruin the show.  It was totally un-realistic and it wasn't that great.  I didn't like the fact that it wasn't very true to life like the show is suppposed to be.  If you like things about the show (for example the brother or the mom) there are some aspects of that in the movie and you will enjoy it, but if you're looking for something a bit more realistic, exciting, and funny don't see it.Show less",,3,Teen,17,8,not rated for age,2
1050,The Lizzie McGuire Movie,2008-04-09,,,,3,Teen,16,8,not rated for age,1
1051,The Lizzie McGuire Movie,2008-04-09,I,,,3,Kid,8,8,not rated for age,3
1052,The Lizzie McGuire Movie,2008-04-09,Great chick flick for girls of all ages,"even though im 11 i still love this movie!!! it's great, though parents might want to be sure that their kids know the moral of this movie,and not to think that what lizzie did was right by sneeking out of the hotel room to meet pablo,fake sick so she can see pablo,exc,exc
all in all it was a great movie and well worth my time.Show less",,3,Kid,12,8,not rated for age,4
1053,The Lizzie McGuire Movie,2008-04-09,I'm kewlio!!!!,This movie sucks!!!!!!!!!!!!,,3,Teen,13,8,not rated for age,3
1054,The Lizzie McGuire Movie,2008-04-09,,wonderful. left me speechless.,,3,Kid,12,8,not rated for age,5
1055,The Lizzie McGuire Movie,2008-04-09,,,,3,Teen,14,8,not rated for age,5
1056,The Lizzie McGuire Movie,2008-04-09,It was okay.....very cheesy and silly though,"This movie is a movie designed for tween girls who watch Lizzie McGuire and like Hilary Duff. i saw this movie when I was a tween, and although I didn't watch Lizzie McGuire, I thought it was okay. It was fake and stupid at parts and the way Lizzie keep sneaking around and breaking her teacher's rules was not a great influence on kids. However, it's just a tween girls' movie and it was at least entertaining.Show less",,3,Teen,15,8,not rated for age,3
1057,The Lizzie McGuire Movie,2008-04-09,,,,3,Kid,11,8,not rated for age,5
1058,Gigli,2013-04-17,Garbage.,"Forget it, don't even bother watching this excuse for a movie. Martin Brest was a good director, but it seems he had destroyed his career with this trash.","['Violence & scariness', 'Sexy stuff', 'Language']",1,Teen,14,18,18,1
1059,Anon,2020-05-26,Pointless and a waste of time...,"To be honest, I had high expectations by the trailers and all, but there wasn't really any plot to build on, and it was overall really boring. They just spoke about the same topic repetitively and the plot was way too twisted to make it likable, it was just...weird, can I say? Too many scenes with completely unnecessary nudity and sex. Lots of swearing. Overall, totally not recommended!!Show less","['Sexy stuff', 'Language', 'Drinking, Drugs & Smoking']",2,Teen,13,17,16,2
1060,Anon,2018-05-13,Horrible,"Bland, too unreal, annoyingly bland, has WAY TOO MANY ANNOYING AWKWARD DISGUSTING INAPPROPRIATE SCENES THAT ARE NOT NECESSARY!!!! All in all a horrible movie.",['Sexy stuff'],2,Teen,17,17,18,1
1061,Step Sisters,2018-01-29,"Imperfect, but Entertaining and a Conversation-Starter","I'd like to preface all of this by saying that this movie will of course be controversial. Any movie regarding potential cultural appropriation, racial stereotypes, and heavy drinking will be. However, I think it takes a strong step in the right direction of conversations we should be having, and really shows its entertainment value with the choreography, spirit, and spunk.

Regardless of whether or not you liked the movie, we have to admit that it started conversations. And while there may be prevalent racial stereotypes, isn't that how real life is? I ask anyone who leaves a negative review solely because of the racial stereotypes (on both sides), is it possible to create a movie with racial themes without stereotypes? I think the exclusion of these stereotypes and prejudices (once again, on both sides) would be borderline lying. 

I give this movie a B- in terms of character development and about the same in terms of plot quality. It is a dance-rivalry, poppy teen movie at its core (which are, I admit, my guilty pleasure, having seen all of the Bring It On movies). However, there's more to it than that. It portrays strong examples of girl power and sisterhood, fighting for what you believe in, and choosing your own path. While the ending may be cheesy and the girls may be slightly stereotypical sorority girls (whether they're black or white), they're smarter than they act. 

Some of them make genuinely insightful statements that make us wonder where the line of cultural appropriation is, because as one character says (spoilers ahead but not really), ""White people thought we were stealing their culture with Tiger Woods and the Williams sisters, and we thought the same about Eminem. Races can't own things."" I definitely misquoted that, but you get the idea. 

Definitely controversial. So as a reviewer, I'll leave my personal beliefs out of this. However, whether or not you agree with this statement, if we take a step back for a moment, the arguments on both sides really do make sense. Is it really fair for a race (minority or otherwise) to take sole ownership of something, not allowing any blending, adapting, or integration? On the other hand, is it really fair to take something so special away from a culture, especially one which has been deprived in the past and has suffered so much?

Yes, it's a movie about white girls trying to do what the black girls do best, and of course they get a lot of hate for it. It's pointed out numerous times that the way the white sorority feels, judged and despised by the black steppers, is how many of the black steppers or blacks/African Americans in general feel far more often, or even always. 

As a side note on other messages, drinking is portrayed as pretty glamorous, although (minor spoiler) a character experiences the very realistic consequences of her actions, so it's not all fun and games. The movie is very low on the violence and sex fronts, with some consumerism at parts, although it's made fun of. There is quite a lot of swearing though, so if this is something you or your child is sensitive to, perhaps this is not the movie for you. I'm hesitant to put a rating on the ""great messages,"" since I know that there is much controversy regarding what constitutes cultural appropriation, even amongst individuals in a single culture. Therefore, I know that some will love the message of cultural ""sharing"" and others will find it sacrilegious. So I suppose I'll agree with the messages for the purpose of this ranking.

I wouldn't be mad if everyone disagreed with my review. And perhaps as a parent, you've already had so many of these conversations that a lighthearted movie would do you no good. On the other hand, maybe not. And if you have a teenager, particularly one living in a more sheltered community, it might be worth investing a little over an hour and a half and showing this to him/her. Agree or disagree with the movie's message, I think you might be surprised what your teenager has to say on the matter.

So once again, at the end of this rather long review from a teenager, I genuinely do think this movie is worth watching. Don't judge it too harshly; after all, it was written to be a fun, dance-based movie that could bring an important (and little talked about amongst teenagers) conversation along with it. It is not meant to be the next allegorical statement on the racial climate in the world today. It's no masterpiece, but it has some interesting things to say, and it does so in a format that appeals to younger people--not to mention, the choreography is pretty awesome.Show less",['Positive Messages'],2,Teen,17,13,13,4
1062,Step Sisters,2021-02-04,Good but way to much bad language ,This Movie was good and it shows about how black people are treated but definitely not for kids this movie has way to much cursing and enough sex for a PG-13 movie there are probably only 2 scenes without a curse word and people wear sexy dance suits and people flirt with boys and there is a lot of kissing at a party and when someone drinks she says oh then gets way to drunk and also she said Steppers don’t drink on week days and everyone was like what then I’m not stepping because they love drinkingShow less,"['Sexy stuff', 'Language', 'Drinking, Drugs & Smoking']",2,Kid,8,13,17,3
1063,Step Sisters,2019-05-02,catchy,"too much swearing and sexual dancing, otherwise very catchy and empowering ""dances"".  Fun.","['Sexy stuff', 'Language', 'Drinking, Drugs & Smoking']",2,Teen,14,13,14,3
1064,Step Sisters,2018-06-08,Great movie about excepting other races and not discriminating.,"I can’t quite figure out why other people rated it 18+. There are plenty of movies out there much much worse that are rated 12+.  There was heavy drinking, one of the girls worked in a strip club to provide for herself as she was a foster kid but she’s only shown coming out fully clothed. There are no sex scenes but there’s a lot of talk about it and the main characters boss is opening gay. Though it’s only talk. It was a really inspiring movie about finding yourself and persevering through the hard spots in life. Also about not judging people by the color of their skin. I think this movie is perfectly fine for younger viewers if you talk to your kids about some of the stuff mentioned in here.Show less","['Positive Messages', 'Positive role models', 'Drinking, Drugs & Smoking']",2,Teen,13,13,12,4
1065,Step Sisters,2018-02-11,,A bit racist but overall pretty good.,['Language'],2,Teen,13,13,12,4
1066,Rip Tide,2021-02-08,5/5,,"['Positive Messages', 'Positive role models', 'Consumerism']",1,Teen,13,10,11,5
1067,Rip Tide,2020-06-28,Very Good Movie,I really liked this movie. It shows children about hope. The aunt of Cora was an international surfer and she gave up of surfing but Cora was able to make her aunt surf again. Cora also stood up to her mother and followed her dreams. This movie is very good and should definately be shown to your children.Show less,"['Positive Messages', 'Positive role models']",1,Teen,13,10,7,4
1068,Rip Tide,2020-05-30,GREAT,I liked this movie it made a LOT of sense and I LOVE DEBBY RYAN!!!also I love the this movie WATCH IT PLEASE!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,"['Positive Messages', 'Positive role models']",1,Kid,9,10,6,5
1069,Rip Tide,2020-05-02,Rip tide,I think this is a movie for children 7 and over because there's a few kissing bits but everything else seems ok to me,,1,Kid,8,10,7,5
1070,Rip Tide,2020-03-22,Amazing family friendly film about a girl going from doing badly to getting into college,"This movie is great for ages 7 and upwards , the only reason I didn’t say lower than that is that they wouldn’t understand the movie ! It doesn’t use any profanity and it doesn’t have any sexual scenes in it so it’s very appropriate for all ages . It’s about a model from New York who has a huge career fail so she goes to stay with her aunt in Australia . She then learns that although her mum didn’t always listen to her , she always did what was best for her . She ends up being very successful so it shows great morals to young children but it’s also a great movie for teenagers as it is also about how Cora ends up being with a man she had seen a long time ago in her childhood.Show less","['Positive Messages', 'Positive role models']",1,Teen,13,10,7,5
1071,Rip Tide,2019-09-01,Awsome movie!,"Awsome movie don’t think it would be appropriate for kids under six, but it’s still pretty good!","['Positive Messages', 'Positive role models']",1,Kid,10,10,7,5
1072,Rip Tide,2019-07-09,Great for families ,It was great! There was some rebellion and kissing but overall not bad. I recommend watching it with a mother/daughter. Very good for young girls.,"['Positive Messages', 'Positive role models']",1,Teen,14,10,8,4
1073,Rip Tide,2018-09-04,,Some rebellion but most if not all is worked out in the end and had good reason. I recommend ages 7-8+,,1,Teen,14,10,8,4
1074,Starship Troopers,2018-10-23,Better than star wars ,This one of the most violent sci fi movies I saw it when I was 12 and I was not disturb by the violence of nudity of the Language I think if you like Star Wars and bloody gore this is a movie for you,"['Positive role models', 'Violence & scariness', 'Sexy stuff', 'Language']",3,Teen,16,17,12,5
1075,Starship Troopers,2020-12-16,One of the best films of all time ,Sex and nudity 8/10 violence 10/,"['Violence & scariness', 'Sexy stuff', 'Language', 'Drinking, Drugs & Smoking']",3,Teen,13,17,16,5
1076,Starship Troopers,2020-08-30,For people 14 and up,"I think its a good movie, I watched this movie a long time ago when I was 8, but it is a really gory movie, with a slight nude scene. But CAUTION: the amount of death and gore is sickening to some people.","['Violence & scariness', 'Sexy stuff', 'Language', 'Drinking, Drugs & Smoking']",3,Teen,13,17,14,5
1077,Starship Troopers,2020-06-19,Amazing! Definitely PG-13,"Best alien movie ever there are a couple of swears and violence but it is ok for 11 year old if they don't mind the blood and gore!! I would watch this with them too because the aliens are a little bit scary... There is a shower scene where women's breasts are visible for a tiny amount of time and there is a sex scene but nothing very bad... Your kids will love this but be ready for language, violence, blood and gore and mild nudityShow less",['Violence & scariness'],3,Teen,13,17,11,5
1078,Starship Troopers,2019-06-25,"For a sci-fi Fascist Propaganda movie, it isn't bad!","It was one of the weirdest sci fi movies I've seen, and It's so bad it's good! One of the reasons I don't like this movie is that it portrays a Fascist Government as the hero. It is very wierd but very fun as well, although the plot is pretty bad.","['Violence & scariness', 'Sexy stuff', 'Language']",3,Kid,12,17,14,3
1079,Starship Troopers,2017-09-23,"Fantastic Satire, But the Joke is Easy to Miss","Review: 
Starship Troopers works both as a great sci-fi actioner, and also as a fantastic satire of many things, among them being fascism, American foreign policy, militarism, and above all, it's very own source material. The great thing about this movie is that while you may not like it the first time you watch it, the more you think about it, the more the reason for it's puzzlingly bad acting and excessive gore become clear. It is making fun of it's own genre. Think Ender's Game, but instead of Ender going off to repent for what he has done, extreme patriotism leads the soldiers to reward themselves for their hostile efforts with more war.
This film exhibits lines like a news reporter saying ""some say the bugs were provoked by the intrusion of humans into their natural habitat. That a live and let live policy more preferable than the war with the bugs."" To which our hero, who has pretty much given in to the war and propaganda says ""I'm from Buenos Aires, and I say kill 'em all!"" Showing how humans would react to something like that as a result of their actions.
The imagery used in the propaganda that the audiences are shown is subtle, but it really drives the point home if you get the joke. The over the top gore and violence isn't merely some dudes fascination, but is instead used to show the horrors that may come from our aggressive actions, and the fact that a peaceful species retaliating causes us to try to destroy them shows the state of our governments, and is still a topical plot point to this day.
While no one knows the intentions of the original novel's fascist imagery to the letter, many speculate that it is promoting it instead of satirizing it, and this movie takes aim at it's own source material, a gutsy move that not many studios would want to attempt, in fear that they would alienate the core audience. But, this movie does so with gusto, and in doing so, comes out on top as a winner. I would highly recommend it, because even if you don't quite get the massive joke that is this movie's premise, the special effects aren't even half bad by today's standards, utilizing creature effects when possible to make some truly terrifying, brain sucking, fire spitting foes for our not-so-heroic heroes, and the fight scenes are actually pretty cool to look at, even if they don't have many of the elements from the novel such as the power suits.

Content: In all seriousness, the only real problem is the violence. While there is quite a bit of female nudity, it's largely in non-sexual shower sequences. With that being said, there is one scene with sexual nudity, but it doesn't last very long, and it isn't essential to the plot, so you can skip it.
Sex: 3/5

Believe it or not, this film actually has a very, very strong message, but it is hidden inside of the big joke of the film. For those of you who might go into this movie expecting the typical sci-fi film that the trailers suggest, it is actually a very sharp take on characterization, making us sympathetic for ""heroes"" who are really just a lot of @#$holes. The big thing about this movie is that humanity has invaded a planet with peaceful aliens, trying to wipe them out, but when the aliens fight back, humanity uses things like propaganda and other enticements such as citizenship to lure young teenagers out into the stars to fight a war that should never really be fought. Humanity's craving for violence is what causes all the problems. Other than this, the world government is painted like a fascist regime, and it really works. These people who start out as innocent high school students become murderers, believing that they are defending humanity when they are far from it. If the humans just hadn't attacked the bugs in the first place, they could have had a mutual relationship that would be beneficial for all, but humanity's lust for blood makes sure that that would never, ever happen. To find the positive messages of this movie, you must think contrary to most modern cinema, asking yourself ""why SHOULDN'T I be like these characters, and how can we avoid this future?""
Positive Messages: 5/5

As far as language goes, it's nothing above a PG-13. The only swear words said are very few and very mild, with the exception of just one F-word.
Language: 2/5

This brings us to the major objectionable issue with this movie. It is absolutely vomit inducing in the way of violence. Well, it wasn't vomit inducing for me because I've desensitized myself to gore, but for many, it could be absolutely traumatizing. People are melted, chewed in half, stabbed by very big alien limbs, and even have their brains sucked out on screen, and it is not very pretty. The effects are actually quite convincing. In one pivotal scene, (mild spoilers) a character takes off his helmet during a training exercise, and he is accidentally killed by bullets to the brain. This scene is very shocking, and it marks the point where the film starts to become very gory. Keep in mind, most of the violence is part of the satire and is played for laughs, but that makes it all the more shocking. The movie opens with a very violent moment that lasts about two minutes, and then for the next hour, it is relatively calm, but after that, it delves into non-stop chaos, with each character's death more shocking and gory than the last, until the very final moment. Try not to get attached to any of the characters, because half of the message of this movie is about showing what war will do to our children. In addition to the fighting, there is a scene where a character is whipped, and it is relatively graphic, showing the whip tearing the flesh open with blood trickling out of the character's back. I believe that the reason why this movie doesn't really have much bad language is because if it did, combined with the violence, it would have received an NC-17 rating, which in my opinion, it probably deserves. 
Violence: 2000/5

You should probably watch this movie on an empty stomach if you are light-hearted, but for those who are able to get past the over the top and realistic violence, this film is a very large field of ripe, intelligent and timely satire that will seem stupid to most people, but will be incredibly funny for very intelligent people. It is all one big joke, and the studios involved really don't care if you get it. Just relax and enjoy the ride.Show less","['Positive Messages', 'Violence & scariness', 'Sexy stuff']",3,Teen,17,17,18,5
