,movie_title,review_dates,rev_titles,rev_text,grid_cats,csm_stars,reveiwer_classification,reviewer_age,csm_min_age,reviewer_min_age,reviewer_stars
284,The Lizzie McGuire Movie,2011-11-14,Nice!,nice movie great sweet espically Hilary Duff this is a great movie for the whole family to enjoy trust me!,"['Educational Value', 'Positive Messages', 'Positive role models']",3,Adult,Unk,8,8,5
285,The Lizzie McGuire Movie,2009-01-26,"Farfetch'd, cheesy, and has nothing to do with the show","Lizzie McGuire was a sitcom about a 7th grade girl and her wacky adventures with her friends and family, relying mostly on silly slapstick for its humor, but still being a fairly enjoyable show. The Lizzie McGuire Movie, however, is completely different. Lizzie (Hilary Duff) is graduating middle school and the entire eighth grade is going to Rome (aren't these kinds of things for seniors in high school?). She is quickly spotted out in Italy by singer Paalo (Yani Gellman) as a look-a-like for his singing partner Isabella (also played by Duff). Isabella has left the music world, so Paalo says. Paalo asks Lizzie to pose as her so that he can make a comeback. She agrees while friends Kate (Ashlie Brillault) and Gordo (Adam Lamberg) cover for her to avoid Lizzie getting in trouble with trip leader and soon-to-be-her-principal Ms. Ungermeyer (Alex Borstein) for skipping tours of the city. This is a PG movie and thus fairly predictable, so I think it's safe to say that Lizzie fulfills her dreams of being a singer - which strangely, were never mentioned on the show - without getting in too much trouble.

Generally, this would be a pretty nice idea for a kids' movie. The problem is - this has little to do with the actual show. The show relied on wacky situations to advance its nearly nonexistent storyline. Because of this nonexistent storyline, anything was pretty much possible for the movie. But seriously, having a girl look exactly like you then posing to be her while on a class field trip in Rome so that you can be the world's next big celebrity? Wow, Disney. Just wow.Show less",,3,Adult,Unk,8,8,2
286,The Lizzie McGuire Movie,2008-04-09,Isn't this a great example of corporate take-over?,"I dislike the show, so I dislike the movie and the star of the movie (you know the poser, Hilary Duff). The movie wasn't original, it put me to sleep, and I will never watch it again.",,3,Adult,Unk,8,not rated for age,1
287,The Lizzie McGuire Movie,2008-04-09,LIZZIE MCGUIRE,"I loved the LIZZIE MCGUIRE MOVIE it was great family fun for everyone.

Sex-0

Violence-0

Language-0

Scariness-0

Drugs-0

My Rating: G",,3,Adult,Unk,8,5,5
288,The Lizzie McGuire Movie,2008-04-09,A fun movie for kids!,"Definately a fun movie for kids, but probably only appeals to a younger age group.",,3,Adult,Unk,8,not rated for age,5
289,The Lizzie McGuire Movie,2008-04-09,great,My 7 year old loved the movie and still watches it over and over,,3,Adult,Unk,8,not rated for age,5
290,Gigli,2008-04-09,Utter garbage would be a compliment for this.......,"All I have to say (or can say) about Gigli is that it is by far the worst movie ever concieved, and in fact, people should get paid to see this, not the other way around. 

Here's a quarter Ben Affleck. Make a better movie than this, it shouldn't be a problem.",,1,Adult,Unk,18,not rated for age,1
291,Gigli,2011-11-10,not bad!,i liked it i don't care what others say about it it was a good movie !,"['Positive Messages', 'Positive role models']",1,Adult,Unk,18,13,5
292,Gigli,2008-04-09,GIGLI,"GIGLI was mindless but fun at some parts. Definitely rent it.

Sex- 7: Some brief nudity, sexual references and overtones

Violence-9: Very bloody scene of violence

Language-10: Very explicit language

Scariness-5: A scary/violent scene.

My rating: R for pervasive graphic language, brief strong language and some sexuality/nudityShow less",,1,Adult,Unk,18,13,3
293,Anon,2018-05-19,A terrible example of the sci-fi noir genre.,"Stilted, bland acting, lots of characters staring into space. Boring CGI effects for the vision HUD concept. No one physically moves in a natural way. The who-dunnit mystery is extremely predictable.

Lots of nudity and sex scenes which might not be your cup of tea. But even if it is... they are so cold and passionless as to be robotic and uninteresting.

Skip this movie.Show less",,2,Parent of a 2,246,17,18,1
294,Anon,2021-01-31,"Dreadful, on so many levels","Right at the start in a suicide scene we follow a man jump off a building right till he hits the ground.
A young boy is hit and killed by car.

Frequent scenes of murder and sex. 
Sex scenes are pornographic in style and are re-played by the characters' memory.
Hiring a prostitute is normalized.

Poor acting all round.
Irritating text is continuously displayed in every scene.
Skip this movie!Show less","['Violence & scariness', 'Sexy stuff', 'Drinking, Drugs & Smoking']",2,Adult,Unk,17,18,1
295,Anon,2021-01-19,SEX is everywhere.,"There are so many different sex scenes and nudity shots. A lot of sexual filth. It's like porn. The main character also hired a hooker.

There is a drug snorting scene. There is also gruesome violence where people get shot. Blood pours out onto the ground. There's a person who jumps off a building to commit suicide.Show less","['Violence & scariness', 'Sexy stuff', 'Drinking, Drugs & Smoking']",2,Adult,Unk,17,18,1
296,Step Sisters,2020-06-15,We liked it,My daughter who is 9 and I watched this movie. She loved the stepping part of it. It had some controversy that I have seen in my own college of a group saying whites can't step so the girl couldn't join their sorority. The part my daughter and I also liked where the girl states how no races owns anything. Has its ups and downs but has some good things in it as well.Show less,"['Positive Messages', 'Drinking, Drugs & Smoking']",2,Adult,Unk,13,13,4
297,Step Sisters,2020-01-26,Starts Important Conversations About Race,"Racist statements are made; unfair situations are depicted. But the movie’s message is that these things shouldn’t be. To satirize something, you have to expose it. I think the filmmakers did a good job at showing viewers situations where stereotypes are completely wrong. I disagree with the reviews that say the movie is racist. In my opinion, it would be racist if stereotypes were stated and depicted without situational commentary to expose the irony therein.Show less",,2,Adult,Unk,13,16,4
298,Step Sisters,2018-03-08,Very Racist on Both sides!!,Awful movie. Racial stereotypes for both blacks and whites. Story would have been good if it didn’t have all the poor comedic attempts to racism.,,2,Adult,Unk,13,13,1
299,Step Sisters,2018-02-11,Not good for race relations,"Most of this movie was basically drilling into our heads that we as white people shouldnt do anything that is outside ""whiteness."" Also how black people dont like us. If not for that it would be a good movie about sisterhood.",,2,Adult,Unk,13,18,1
300,Step Sisters,2018-01-21,Racist. ,"This show has such stereotypes of both white a black people. It’s probably one of the worst shows I’ve seen in a while.  Such a racist depiction of both races. Do not watch this show, it honestly shouldn’t even be on the air.","['Sexy stuff', 'Drinking, Drugs & Smoking']",2,Adult,Unk,13,18,1
301,Rip Tide,2019-03-10,Not bad,I feel like people need to gice this movie a chance. It is not that bad. Cora was a bit rebelious during the film but within reason and she could have handle situations better but if you seen the reason why she acted out you would understand. As for her not saying sorry at points she did try and apologizing is never easy but you felt that she felt bad for her actions.Show less,,1,Adult,Unk,10,8,4
302,Rip Tide,2018-12-29,,"Cora stood up to her mom so she could have her dream. Modeling was your mom's dream not hers. Stealing Mom from her mom was wrong. I did not like how  mean and rude she was to her Aunt, Tom and the girls. She came back like everything was okay and didn't say she sorry. Her Aunt almost lost her life because she went into the water after what Cora said..Show less",,1,Adult,Unk,10,10,3
303,Rip Tide,2018-11-22,Absolutely Garbage ,"It was a terrible movie, the plot is basically a braty teenage girl is being ungreatful and disrespectful to her mother and complains about modelling; a job that her mom worked hard to get her. She wears ugly outfits and steals money from her mom to buy a plane ticket to Australia. You'll be presented with most of the movie being montages, there is one point where it is just a montage for 10 minutes straight. This movie is dreadfully boring and has bad acting. In conclusion she runs a terrible fashion show, a true eyesore. If your like 6-9 you may enjoy because you don't realize how bad it is but I really would not recommend.Show less",,1,Adult,Unk,10,6,1
304,Starship Troopers,2021-02-19,Amazing sci fi,"It is the best sci fi film that, I ever see. Monsters, bugs, brave soldiers and also starships. Many different kind of ships. From huge interstellar. to small boats that helps marines in hard times. Very beautiful actresses and actors. And of course mighty strong music!",,3,Adult,Unk,17,13,5
305,Starship Troopers,2019-06-26,An all time classic space opera.,"Not one for kids or people with an aversion to gore and blood....and boobs and butts.
Innocent and naive teen lives are shattered when war with an Alien race threatens.
This is the only movie I can watch two different ways.
One as an all out assault of sci-fi drama with solid action, amazing effects, beautiful people and cheesy nods to war propaganda of olde.
Two as a terrific commentary on society, loss of innocence, horror of war, personal and emotional upheaval, fascism, freedom, cost of glory. It’s a shopping list.
It’s fun and appeals to and indulges the little kid war fantasies - G.I Joe battles in the sandpit - but also the adult concepts of what war is.
By those points, if this was PG, or animated like Robotech, it would be a good gateway film for kids getting into more mature fare.
But it isn’t. The intensity is dialled up to 11 on everything- gore, limbs and torsos turn apart, adult humour, sex, nudity. No swearing that I can recall though.
Come on you apes! You wanna live forever!?Show less","['Positive Messages', 'Violence & scariness', 'Sexy stuff']",3,Parent of a 8-year-old,8,17,17,5
306,Starship Troopers,2016-11-19,fine minus one problem,"The violence, blood, etc. are moderately strong.  Not tame, but nothing too disturbing.  If your older teens are not easily frightened or traumatized and do not mainline inappropriate behaviors there will be no problem with them watching this.  The plot is strong enough to keep viewers interested.  The only problem I had with this movie was that there was a sex scene put in just for the sake of it.Show less",,3,Adult,Unk,17,16,3
307,Starship Troopers,2015-06-07,Great effects fill a movie with huge fun and camp,"""Starship Troopers"" was about to expire on Netflix, and I'd heard it was OK and decided to stream it before it left for a while. Great decision: though this isn't exactly a thinking man's action movie, it does have a lot of great war satire, incredible production design and special effects, and...well, the acting is kind of what you'd expect from this B-movie title, with an A-movie budget. Before her life turned to shambles Denise Richards was gorgeous and an actually not terrible in this film, though you don't understand a lot of her and Johnny Rico's motivations. Casper Van Dien is a pretty face...not the best actor, and his IMDb filmography reflects that: he's been in all TV movies since. But what a way to be remembered in this 90s film that still actually holds up to today's more flashier effects. There's a lot of gunfire and bug splattering, lots of graphic blood, and two major scenes with nudity, one prominently being a co-ed shower scene.Show less","['Violence & scariness', 'Sexy stuff']",3,Adult,Unk,17,16,4
308,Starship Troopers,2012-08-09,Not for kids,"Not for kids, lots of violence and several topless and nude scenes.","['Violence & scariness', 'Sexy stuff']",3,Parent of a 2-year-old,2,17,18,3
309,The Clique,2013-05-12,Not Stuff We Should Be Teaching Girls,"The book teaches girls what not to do more then what to do, which is dangerous due to how impressionable many of the kids in the intended age group happens to be. Thus they're likely to emulate said behavior around other people. The books also teach that looks matter more then anything as well as wealth. Brand names are in the actual series big time.Show less","['Positive Messages', 'Positive role models', 'Sexy stuff', 'Language', 'Consumerism']",3,Adult,Unk,12,13,1
310,The Clique,2016-09-25,The Best Movie,This was the best movie. Some people think the swears were bad but there was barely any of them. It's not like your child is gonna start picking them up from the movie. If they do just tell them it's not right,,3,Adult,Unk,12,6,5
311,The Clique,2009-07-07,PERFECT!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,I LOVE THIS MOVIE! MY DAUGHTER HAS THE DVD AND SHE WATCHES IT ALL THE TIME! A MUST!,,3,Parent of a 11-year-old,11,12,11,5
312,The Clique,2019-07-02,Great film,Has a wonderful message on being yourself even if you get picked on.,"['Positive Messages', 'Positive role models']",3,Adult,Unk,12,10,4
313,The Clique,2012-02-01,"Good movie, bad main character!","It's a good movie, my 2 daughters love it, and my dog, Bella, was staring at the screen every time Bean came on. But the main character, Massie, is NOT a good role model for tweens........","['Language', 'Consumerism']",3,Adult,Unk,12,10,5
314,The Clique,2010-11-23,Excellent kid-friendly movie,"The Clique is an excellent movie for girls to watch. Fans of the book series will enjoy seeing their favorite book characters come to life. A movie you can't miss, all girls should watch this amazing film. A+","['Positive Messages', 'Positive role models']",3,Parent,Unk,12,8,5
315,The Clique,2010-09-06,Horrible for all ages!,"I would not allow my child to watch this movie. I watched it when my 8 year old cousin wanted to, and informed her mom of how much it beats down on girls. The clique is very snobby, rich, self centered, rude girls. The entire movie is focused on labels, looks and the clique. This movie could seriously deflate your girls self-esteem as the girls are obsessed with all the wrong things.Show less","['Sexy stuff', 'Language', 'Consumerism', 'Drinking, Drugs & Smoking']",3,Adult,Unk,12,15,1
316,The Clique,2010-02-15,,"Love the movie and books!! OK now i'm a 13 year old obbsessed with designers, but so what!!",,3,Parent,Unk,12,9,5
317,The Clique,2009-05-08,Remind your daughter that their behaviour isnt right,"Good movie! But I think it sends out a bad message, many girls in my daughter's class have been getting 
meaner these days trying to pretend to be like the clique, so I find this a good fun movie but not to be taken seriously",,3,Parent of a 12-year-old,12,12,13,5
318,The Clique,2008-12-21,I lost six brain cells within the first five minutes watching this,"All I can say is w-o-w. This movie is very materialistic and bratty. Claire tries every which way to be 'in' but many of the things she tries are bad (lying, stealing, etc.) Massie is one of the brattiest seventh-graders I have ever met. This movie is like a bad soap opera.",,3,Parent of an infant and 11-year-old,11,12,15,1
319,The Last Airbender,2012-03-14,Be careful with this film.,"This film is potentially dangerous for children with serious asthmatic symptoms, as I nearly died laughing at the awful acting and script. Special effects did nothing to cover up the nonsensical plot. If you want your child to succeed in school, do not let him/her see this film. It has the potential to lower intelligence. Suicide contemplation is also a common side effect after struggling through 90 minutes of this horror. 

Other rare but serious side effects include: Irregular bowel movements, loss of appetite, depression, migraines, and the inability to smile. 

P.S. These rare but serious side effects are not rare at all. All of these will happen to you, your children, and your childrens' children if you allow them to watch this. Please, I beg of you, avoid at all costs. In fact, now that I think of it, this movie may be created by enemies of the human race as a new form of multi-media warfare to weaken us before the real invasion begins.Show less",,2,Adult,Unk,9,18,1
320,The Last Airbender,2020-06-02,Horrible.,"Well if you watched and read the comics the movie is an entire upset of the name, it cuts out main parts. Changes entire scripts and changes dialogue of the characters.",,2,Adult,Unk,9,8,1
321,The Last Airbender,2017-10-17,Cringer ,"I’m 22 but this is not from a parent’s perspective ( as it is categorisezd that way here-.-). Watched this when I was 13 and just finished watching it again last week.

I am such a huge fan of the animated series. Watched the entire thing over four times and when the movie came out, was one of the first ones in the line to watch it. It’s already been years since I watched  but my disappointment is still very much alive and I had to say something about it. 

First of all, it was terrible acting. Did no justice to the characters. Dunno how and why the way they pronounce the names changed. Regardless of the composition of the letters in the spelling, if it was called “Aang” the it should be that and not “Ah Ng”. I feel bad for the Sokka and Uncle Iroh characters too. Really? “Eeero”?

I believe that if you are going to take such a successful show and remake it into a movie, at least try to do it right.  

Missed out so many details and huge parts of the story.  I can rant all day long about everything else that went wrong!Show less",,2,Adult,Unk,9,8,1
322,The Last Airbender,2012-08-29,This did not do the series any justice!  It should not have been made!,The Last Airbender is Rated PG for fantasy action violence.,['Violence & scariness'],2,Adult,Unk,9,7,1
323,The Last Airbender,2012-04-13,Don't bother. Watch the tv series again!,"It would have been a daunting task for anyone to condense the first season of the beloved A:tLA into a two-hour live action movie. At twenty-four episodes per season, the makers of the show had ample time to develop character nuances, let plot developments occur organically, and allow you to become emotionally invested in the people and their challenges.

As it is, this is a total stinker - plodding, poorly acted, 'way too much reliance on exposition to pack plot into a short time. Honestly, any kid who loved the tv show, like mine, will spend the duration of the movie picking at its discrepancies and inconsistencies, and complaining at all its unfaithfulness to the tv show.Show less",,2,Parent of a 6-year-old,6,9,7,1
324,The Last Airbender,2018-05-27,Bad to better,"My first viewing when it was first released, my daughter and I were totally disappointed.  I knew it was going to be a disaster for anyone who followed the TV series.  For a trilogy to work, it had to be at least three hours long and MNS tried to squeeze and entire season into an hour and a half.  Impossible.  So the fact that it was too short, the characters and plot had no time to develop.  It was doomed from the beginning.  Now with all that being said, the  immense failure of this movie means there will never be a sequel.   We are stuck with it.  Having watched it again recently, it's a little better, because it's all we have to remember, until someone not named MNS hopefully, recreates the movie and does it right.Show less",,2,Adult,Unk,9,5,2
325,The Last Airbender,2013-04-21,I hated it.,"Very dissapointing.  Worst movie ever.  It was very aggressive.  
Too old for anyone younger than 11.",['Violence & scariness'],2,Adult,Unk,9,18,1
326,The Last Airbender,2011-10-07,Worth a watch for fans of the show,"My kids loved the tv show and were really excited to see the movie.  After reading the reviews I braced myself for boredom and was very pleasantly surprised.  For fans of the show who really know the characters and storyline this movie was a lot of fun.  The actors portrayed the characters much the way they appeared In the show ( there were cartoons after all - we should not be expecting academy award performances!). I recommend it, my kids really enjoyed seeing their favorite scenes acted out by real actors!Show less",,2,Adult,Unk,9,6,4
327,The Last Airbender,2021-03-20,,,,2,Adult,Unk,9,8,4
328,The Last Airbender,2021-02-13,Just Don't,"My boyfriend watched like 9 minutes of it and now it even ruined the show for him. If you've watch even 5 minutes of the show before, watching the movie will be physically painful. It's horrible in every way possible, from the plot to the effects to the acting, and doesn't resemble the show at all.Show less",,2,Adult,Unk,9,10,1
329,The Last Airbender,2021-01-04,Spare yourself ,"This movie..... its just laughable at how horrifyingly bad it is. In the TV show Sokka is a funny squeaky voiced kid, in the movie ""SOAKA"" has the equivalent personality to an old man.  It all feels like a school play put on by first graders. In the TV show almost everyones asian in the movie the WHOLE main cast except for Zuko is strictly white. And the bending...the bending is just.....discusting. I could go on and on on why you should NEVER EVER watch this movie but we'd be here for hours so just don't do it. don't.Show less",,2,Parent,Unk,9,4,1
330,The Last Airbender,2020-12-12,,,,2,Adult,Unk,9,8,1
331,The Last Airbender,2020-11-17,DOG**IT,THIS MOVIE IS PURE DOGS**T! DONT WATCH IT IF YOU LIKE YOUR SOCAL STATUS! DONT BOTHER PS PURE POO POO,"['Violence & scariness', 'Sexy stuff', 'Language', 'Consumerism', 'Drinking, Drugs & Smoking']",2,Adult,Unk,9,18,1
332,The Last Airbender,2020-09-28,Ugh,"I’m pretty sure a toddler on cocaine could make a better movie. Holy cow this sucks.
M. Night mash-potatoes should resign",,2,Adult,Unk,9,2,1
333,The Last Airbender,2019-01-29,Not Too Good Of A PG Movie (Avatar The Last Airbender) ,"It’s a great PG rated movie, even though this movie was released in 2010. I in matter of fact I did watch it and it did find it very adventuring and  air bending. The last time I watched this movie it does have sex,violence and fighting in the movie. I probably wouldn’t recommend this to someone who wouldn’t watch it. Especially a kid or kids (if you have kids younger than 24 years old).Show less","['Positive Messages', 'Positive role models']",2,Adult,Unk,9,7,2
334,The Last Airbender,2019-01-28,Incredibly mediocre rendition of exceptional TV-Series.,"While I watched and loved the original cartoon when I was young, this movie adaptation just left me feeling frustrated. While it borrows many events and story beats from it's source material, it does pretty much all of it worse. It is family friendly, and there are some competent special effects and action scenes, but there really isn't anything here you're not getting a better version of from the show itself.

Violence: While the ""Bending"" Magic the characters employ is based off of martial arts, there are very few actual physical attacks. most of the time the characters just throw fire, water or air at their enemies which knocks them over. There is one fight scene where characters actually punch and tackle each other, but there's nothing exceptionally violent or painful looking in it.  Some battle scenes portray soldiers fighting with spears and swords. While we don't see any stabbing, you can still assume there were casualties given that it is an actual military conflict. There is one brief shot of a sword hitting someone on the shoulder, and no blood is drawn. Another scene depicts two motionless, and possibly dead soldiers tied against a wall. There is a scene where the main characters come across a field full of skeletons, and it is revealed it was the site of a genocide.  A child cries and screams in horror after learning that his family was part of the slaughter. While we are lead to believe that the main character doesn't kill anyone, he uses his wind powers to launch some of his foes so high into the air that it's hard to believe that they weren't at least crippled. In general, it is unclear if the injuries we see soldiers receive during the gestalt battle sequences are fatal. A man is kicked in the groin in one scene. A soldier is drowned with water magic.

Positive messages and role models: The film encourages the audience to accept the sadness in their lives instead of running away from their problems; ultimately claiming that if you try to suppress sadness, then it will lord over you and make your life harder, and you can only move on by accepting it, then looking forward. The casting is somewhat problematic. Despite the film being set in an Asian inspired universe, most main characters are white. The villains are all portrayed as being of Indian descent.Show less","['Positive Messages', 'Violence & scariness']",2,Adult,Unk,9,7,2
335,The Last Airbender,2018-08-23,,,,2,Adult,Unk,9,6,1
336,The Last Airbender,2016-11-20,Great all around life support ,"I think this is a great movie.  It teaches about the 4 elements and self control.  Everyone needs to learn balance and control of themselves.  That we all can work well together.  That is takes everyone to make the world work. We can live in harmony with each other and the world.  Great movie,  I hope there will be more to come!Show less",,2,Adult,Unk,9,10,5
337,The Last Airbender,2012-03-23,"Compared to the series, an epic disappointment","If you're a fan of the awesome Nick series, Avatar: The Last Airbender, DON'T see this movie.
I went in excited with high expectations for this live action rendition of the series, and like most other ATLA fans I know, I left the theater disappointed.
Much of the actual story was cut out, pieced together with events that didn't make sense, and new sequences were added that had nothing to do with the storyline. The actors, their attire, and even their locations looked nothing like they were portrayed in the series
The special effects were honestly the best part of the movie; it seems like 90% of the budget was spent on the effects, and 10% on actors and writing.
If you must see it, I'd recommend it for kids 10 and up; there's a little violence, but nothing too frightening.Show less",,2,Parent of a 1 and 9-year-old,19,9,10,1
338,The Last Airbender,2012-03-02,Worst Shymalan film,"The film is terrible in all aspects. Based on the popular children's tv movie, The Last Airbender is appropriate for kids of all ages but it is dull and boring. The acting is wooden, the dialogue is laughable, and if you are not a fan of the series you won't understand what's going on here. The film is fast-paced but you get alienated by the story line. The film has some action sequences, but nothing graphic because the characters don't touch each other. The rest has no issue with this movie, the film is great for kids, but for teens and adults will find this movie a waste of time.Show less",['Violence & scariness'],2,Adult,Unk,9,9,1
339,The Last Airbender,2011-02-05,Not a good movie -- especially given the excellent source material,"As a huge fan of the excellent TV show this is based on, this muddled movie version really angered me. It's mind-boggling how writer-director Shyamalan, who once showed such promise, managed to butcher almost every element of character, story and mythology that made the show great.  I'm still furious about it. However, taken unto itself, the movie is -- to be honest -- just mediocre.  The dialog is dumb, the acting is wooden, and insight is non-existent. Still, it looks decent and has one or two action scenes that move along passably.  Kids under 10 might find some entertainment in it.  Other than a little stylized martial arts combat, there's very little in the movie that might upset anyone.  EXCEPT for the fact it's a dull, clunky hack-job on a great, great show.  Do yourself a favor: skip this movie and watch the first few episodes of the TV series.  If that doesn't hook you, then the story won't do it for you.  This movie, frankly, won't do it for anybody!Show less",,2,Parent of a 7 and 10-year-old,710,9,8,2
340,The Last Airbender,2011-01-28,Refreshingly good kid-tween adventure!,"It is not the best cast, acted or directed film but what kid will notice that?  Mine didnt and he is 12.  I think the message is well worth it and it is so refreshing to not have another movie glorifying disrespectful, promiscuous or commercial behaviour.  My son loved it for the epic adventure...though the series was better.  Cant wait for the next one!  Go Avatar!Show less","['Positive Messages', 'Positive role models']",2,Parent of a 12-year-old,12,9,8,4
341,The Last Airbender,2010-12-04,Worth watching and looking into the second movie which if the director learns character development and a longer movie will be d,"Good movie lacked story development, but it followed the series perfectly which gave it its flavor and success that is needed for say a popular series to be a good movie.","['Positive Messages', 'Positive role models']",2,Adult,Unk,9,6,4
342,The Last Airbender,2010-11-25,,The cartoon is much better,,2,Parent of a 12-year-old,12,9,9,1
343,The Last Airbender,2010-08-28,Great family movie.,My 9-year-old son absolutely loved this movie. He can't wait for the next one.,['Positive Messages'],2,Parent of a 4 and 9-year-old,49,9,8,5
344,The Last Airbender,2010-08-08,DON'T SEE THIS MOVIE,WORST MOVIE EVER!!!!! Please don't ever spend anything to see this movie! My kids are in LOVE with the cartoon and they practly cried when the movie was over because it was terible! The derictor changed the names of the main characters and took out all of the funny parts even me and my husband laughed at! Also I will point out almost none of the characters looked how they did in the cartoon. Please don't waste time on this fail of a film.Show less,,2,Parent of a 13-year-old,13,9,6,1
345,The Last Airbender,2010-07-27,WORST MOVIE OF 2010,"How on earth did this ever get green lit we shall never know. It is seriously one of the worst movies i have ever seen! The acting in this movie (even from Dev Patel) is just down right terrible! The only reason the kid got to play Ang in the first place was because he sent in a video of him doing martial arts! HE DIDN'T EVEN AUDITION! And the person who played Katara shouldn't even be allowed to act she's so bad. The writing for the film is some of the worst i've heard my whole life. And some of the scenes in the movie are edited so poorly it made no sense! Even the cgi looked bad in it, not to mention this is the worst 3D i have ever seen in a movie! The only thing that was in 3D was the opening credits! Must i say more? DO NOT GO SEE THIS MOVIE FOR ANY REASON WHAT SO EVER!Show less",,2,Adult,Unk,9,8,1
346,The Last Airbender,2010-07-21,Perfect for ages 8-14 who have also seen (and love) the cartoons of it.,"First off, I am a 17 year old who appreciates, nay enjoys, live action versions of cartoon series. This movie is more of an exception though. I really enjoyed the cartoons, but the movie was a bit stale in terms of acting. The SFX are gorgeous, but as for the martial arts, the fight scenes are a bit unrealistic, even for a kid's film. It is absoluetly PERFECT for young audiences. Those who have not seen the cartoons may not understand the movie as well as those who have, therefore I strongly reccomend that those who have not seen the cartoons rent Book 1: Water of The Last Airbender and watch it in full before watching this film. 


My only concern was the showing of broken skeletons at a temple where the Fire Nation wiped out a bunch of Air Nation monks. The cartoons were much less graphic, showing helmets and ruins; the movie is a bit more graphic. Not insane, mind you, but it may be a bit disturbing for those under the age of 10. There is also a scene were someone appears to die in the explosion of a ship, but you only see the explosion form the outside of the ship. It might shock younger viewers. Other than that it's totally fine.Show less","['Violence & scariness', 'Positive Messages', 'Positive role models']",2,Adult,Unk,9,8,3
347,The Last Airbender,2010-07-21,"Good ""clean"" action","I enjoyed the movie, even though I had only seen the cartoon in passing.  Of course there are a lot of action scenes, but not much pain or hurting is really shown.  Zero gore!  I thought the female leads were portrayed as strong women.  There is a lot of the movie that might go over a child's head (ie: the though of world war).Show less","['Violence & scariness', 'Positive Messages', 'Positive role models']",2,Parent of a 7-year-old,7,9,8,4
348,The Last Airbender,2010-07-17,"tween enjoyed, parent not too much","My 12 year old enjoyed it, and I tried, but the acting and dialogue weren't up to the challenge. Seems like the concept has potential and now I'm going back to look up the original animated series. I also couldn't figure out why 2 caucasian kids were living with a group of Inuits at the beginning of the movie...Show less",,2,Parent of a 7 and 12-year-old,712,9,9,2
349,The Last Airbender,2010-07-16,Well enjoyed by our family,"Having a 22 year old son and a 9 year old son, our house has been saturated with anime and Asian film and cartoons for years now.  We have the entire Airbender series and enjoyed the film.  They really seemed to try to stay true to the series while staying true to to cultural influences within the production of the film.  After hearing M. Night Shyamalan's interviews and his commitment for casting an ethnically diverse cast, I appreciated his hand on this even more.  Both my sons enjoyed it as did the parents.Show less",,2,Parent of a 9-year-old,9,9,8,4
350,The Last Airbender,2010-07-15,,My kids love the Avatar cartoon series.  This did not do it justice.  Quite a boring movie and my kids even almost fell asleep.  Horrible script and not funny.  The effects I thought were good.,,2,Parent of a 5,5813,9,6,1
351,The Last Airbender,2010-07-13,Cartoon fan disappointed!,"If you loved the cartoon stay away from the movie.  I hardly held my attention never mind my 6 year old.  There was too much of a great story crammed into it.  The filming is somewhat nauseating with characters talking.  Great effects though and scenic views.  Defiantly not happy, but someone else might like it.Show less","['Violence & scariness', 'Sexy stuff', 'Drinking, Drugs & Smoking', 'Positive Messages']",2,Parent of a 6-year-old,6,9,5,1
352,The Last Airbender,2010-07-13,if you ae fans of the cartoon...,if your kids are fans of the Airbender on nicktoons.Theyre gonna want to see this.Our 2 liked it alot even thou it was very hard to fit all the books in the one movie.They kept saying They left this part out or Thats not how that happened.The asian influences were nicely done too. Dialog i have to agree was kinda dead at times in the movie but otherwise a great film held my 2 attentions 98% of movieShow less,,2,Parent of a 6 and 7-year-old,67,9,7,4
353,The Last Airbender,2010-07-12,,"If your kid is a fan of the TV series, then they will enjoy the film -- despite the bad reviews.  Don't bother with the 3D.",,2,Parent of a 3 and 6-year-old,36,9,6,4
354,The Last Airbender,2010-07-12,"If you have to make movie choices this summer, skip this one.","I saw this with my husband and our 3 kids: 12, 7, and 4.  None of us knew anything about the series, so I can&#039;t speak to how it compares in that way, but my kids enjoyed it.  My husband and I thought it was pretty bad.  The dialogue was trite, the story was not compelling, and the scenes that were supposed to be dramatic made us laugh because they were so contrived.  However, we were content that the kids liked it and it wasn&#039;t too scary or inappropriate.  If you love seeing things on the big screen and enjoy taking your kids to the movies, then add this to your list.  But if you are budget conscious and want to see something good in the theater with your family, skip this one.Show less","['Violence & scariness', 'Positive role models']",2,Parent of a 4,4712,9,4,2
355,The Last Airbender,2010-07-12,watch the TV show instead,the special effects are impressive. but the acting was so  horrible almost thought there was some joke i wasn't getting. My son loves the animated series and was disappointed.,['Violence & scariness'],2,Parent of a 6 and 11-year-old,611,9,9,2
356,The Last Airbender,2010-07-12,My kids loved it,"My kids all had a problem with the change of pronounciation of the character names (I understand pronouncing the names correctly...but not when the entire cartoon series pronounced it wrong), but they enjoyed the action.  I found the very poor acting to be a little distracting, but other than that it was better than some movies my kids have drug me to.Show less",['Positive Messages'],2,Parent of a 12-year-old,12,9,7,3
357,The Last Airbender,2010-07-12,"Entertaining fare - nothing more, nothing less",,['Positive role models'],2,Parent of a 13-year-old,13,9,10,3
